time,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:nMaxReplicaLag,FeederManager:nMaxReplicaLagName,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nElapsedTxnTime,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:totalCommitLagMs,Replay:totalCommitProcessingNanos,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2015-12-17 02:21:44.517 UTC, , , , , , , , , , , , , , , , , , ,125,4523571,2088,40784, , ,9,1,142,9,0.06,2, , , , , , ,9,9, ,42,1,3,6,11, ,97,11, , , , , , , , , , , , , ,1507887,5,1505741,1505741,1,1,6,13, , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450318903168, , , , , , , , , , , , , , , , ,4482656, , , ,32,2,2,2,4,2, , ,16,3, , , ,32, ,1077248,8,207,1, , ,7458816,36,2199,1, , , , , , ,2,23,17461424,4, , , , , , ,105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-12-17 02:21:48.835 UTC, , , , , , , , , , , , , , , , , , ,589,4719763,2784,236512, , ,12, ,44,3,0.07, , , , , , , ,12,12, , , ,3,1,20, ,73,51, , , , , , , , , , , , , ,1507887,5,1505741,1505741, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450318903168, , , , , , , , , , , , , , , , ,4482656, , , ,57, , , ,1, , , ,16, , , , ,57,1,16384,4, , , ,15,344970,69, , , , , , ,1,52,2,23,18888384,4, , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,30, , , , , ,1, , ,3, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:28:12.485 UTC, , , , , , , , , , , , , , , , , , ,125,4503531,1624,20744, , ,4, ,28,4,0.14, , , , , , , ,4,4, ,4, ,2,1,6, ,20,9, , , , , , , , , , , , , ,1511307,6, ,1509935, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450322891830, , , , , , , , , , , , , , , , ,4482656, , , ,19, , , ,2, , , ,16, , , , ,19, ,2121728,8, , , , ,6352896,21, , , , , , , , ,2,21,16099944,3, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:29:12.495 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4755915,3248,271768,896, ,14,1,165,10,0.06, , , , , , , ,14,14, , ,1,3,2,23, ,197,56, , , , , , , , , , , , , ,1511307,6, ,1509935, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450322891830, , ,0, , , , , , , ,1450322915001,749, , , ,220,4482656, , , ,77,31,35,31,3,31, , ,16,31, , , ,77,1,36864,9,1624,2, ,15,414602,86,163575,29, , , , ,1,91,3,55,32981304,4, , , , , , ,243, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,28,50, , ,20, , ,9, , ,3, ,54, ,25, , , , , ,1, , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , ,1, , , , 
2015-12-17 03:30:12.498 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4755915,3248,271768,896, ,14, ,24, , , , , , , , , ,14,14, , , ,3,2,23, ,62, , , , , , , , , , , , , , ,1511307,6, ,1509935, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450322891830, , ,0, , , , , , , ,1450322915001,749, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,43893704,3, , , , , , ,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,20, , ,20, , , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:31:12.499 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4755915,3248,271768,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1511307,6, ,1509935, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450322891830, , ,0, , , , , , , ,1450322915001,749, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,44384584,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:32:01.421 UTC, , , , , , , , , , , , , , , , , , ,589,4755019,3248,271768, , ,14, ,26, , , , , , , , , ,14,14, , , ,3,2,23, ,64, , , , , , , , , , , , , , ,1511307,6, ,1509935, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450322891830, , , , , , , , , , , , , , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,52924536,3, , , , , , ,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,20, , ,20, , , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:32:21.668 UTC, , , , , , , , , , , , , , , , , , ,125,4506075,2088,23288, , ,4,1,37,4,0.11, , , , , , , ,4,4, ,4,1,2,1,6, ,26,11, , , , , , , , , , , , , ,1679405,7, ,1677288, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323140792, , , , , , , , , , , , , , , , ,4482656, , , ,22, , , ,2, , , ,16, , , , ,22, ,2121728,8, , , , ,6365184,24, , , , , , , , ,2,23,16211552,3, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:33:21.672 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4782315,3248,298168,896, ,14,1,154,10,0.06, , , , , , , ,14,14, , ,1,3,2,23, ,190,58, , , , , , , , , , , , , ,1679405,7, ,1677288, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323140792, , ,0, , , , , , , ,1450323164165,822, , , ,208,4482656, , , ,79,31,83,31,3,31, , ,16,31, , , ,79,1,45056,11,1624,2, ,18,437825,89,163575,29, , , , ,1,48,3,34,22124152,3, , , , , , ,236, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,23,54, , ,20, , ,9, , ,3, ,48, ,25, , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , ,1, , , , 
2015-12-17 03:34:21.673 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4782315,3248,298168,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1679405,7, ,1677288, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323140792, , ,0, , , , , , , ,1450323164165,822, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,24448360,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:34:24.816 UTC, , , , , , , , , , , , , , , , , , ,589,4781419,3248,298168, , ,14, ,4, , , , , , , , , ,14,14, , , ,3,2,22, ,1, , , , , , , , , , , , , , ,1679405,7, ,1677288, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323140792, , , , , , , , , , , , , , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,25734944,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:38:08.035 UTC, , , , , , , , , , , , , , , , , , ,125,4506123,2088,23336, , ,4, ,37,4,0.11, , , , , , , ,4,4, ,4, ,2,1,6, ,26,11, , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , , , , , , , , , , , , , , , ,4482656, , , ,21, , , ,2, , , ,16, , , , ,21, ,2125824,9, , , , ,6356992,22, , , , , , , , ,2,20,15595792,2, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:39:08.042 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14,2,126,10,0.08,1, , , , , , ,14,14, , ,2,3,2,23, ,128,62, , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , ,217,4482656, , , ,84,31,31,31,3,31, , ,16,31, , , ,84,1,45056,11,1624,2, ,21,481527,97,163575,29, , , , ,1,49,2,25,32663544,3, , , , , , ,174, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,20,38, , , , , ,9, , ,3, ,26, ,25, , , , , ,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , ,1, , , , 
2015-12-17 03:40:08.045 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,37783368,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:41:08.047 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,38163200,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:42:08.049 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,38502032,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:43:08.052 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,39106904,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:44:08.053 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , , ,4482656, , , , , ,1, , , , , ,16,1, , , , ,1, , , , , , , , ,613,1, , , , , , , , ,40210952,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:45:08.076 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14, ,28, , , , , , , , , ,14,14, , , ,3,2,23, ,66, , , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , ,1,25,27619048,3, , , , , , ,66, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,20, , ,20, , , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:46:08.090 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,28376360,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:47:08.093 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,28852024,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:48:08.094 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,29542272,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:49:08.096 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,30209840,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:50:08.097 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,30909928,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:51:08.103 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,31458400,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:52:08.104 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,32076280,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:53:08.106 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,32640056,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2015-12-17 03:54:08.106 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4808203,3248,324056,896, ,14, , , , , , , , , , , ,14,14, , , ,3,2,23, , , , , , , , , , , , , , , , ,1848260,8, ,1845997, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1450323487328, , ,0, , , , , , , ,1450323510583,898, , , , ,4482656, , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,33216584,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
